year,region_num,region_name,class,data_value,data_value_type,gender
2008,6,Atyrau region,Respiratory diseases,0.0080,urban,women
2008,7,West Kazakkhstan region,Respiratory diseases,0.0257,urban,women
2008,8,Jambyl region,Respiratory diseases,0.0191,urban,women
2008,9,Karaganda region,Respiratory diseases,0.0295,urban,women
2008,10,Kostanay region,Respiratory diseases,0.0593,urban,women
2008,11,Kyzylorda region,Respiratory diseases,0.0183,urban,women
2008,12,Mangystau region,Respiratory diseases,0.0516,urban,women
2008,13,South Kazakhstan region,Respiratory diseases,0.0327,urban,women
2008,14,Pavlodar region,Respiratory diseases,0.0235,urban,women
2008,15,North Kazakhstan region,Respiratory diseases,0.0478,urban,women
2008,16,East Kazakhstan region,Respiratory diseases,0.0293,urban,women
2008,1,Nur-Sultan,Respiratory diseases,0.0188,urban,women
2008,2,Almaty,Respiratory diseases,0.0143,urban,women
2008,3,Akmola region,Respiratory diseases,0.1140,urban,men
2008,4,Aktobe region,Respiratory diseases,0.0441,urban,men
2008,5,Almaty region,Respiratory diseases,0.0702,urban,men
2008,6,Atyrau region,Respiratory diseases,0.0176,urban,men
2008,7,West Kazakkhstan region,Respiratory diseases,0.0665,urban,men
2008,8,Jambyl region,Respiratory diseases,0.0448,urban,men
2008,9,Karaganda region,Respiratory diseases,0.0876,urban,men
2008,10,Kostanay region,Respiratory diseases,0.1565,urban,men
2008,11,Kyzylorda region,Respiratory diseases,0.0442,urban,men
2008,12,Mangystau region,Respiratory diseases,0.0495,urban,men
2008,13,South Kazakhstan region,Respiratory diseases,0.0647,urban,men
2008,14,Pavlodar region,Respiratory diseases,0.0685,urban,men
2008,15,North Kazakhstan region,Respiratory diseases,0.1517,urban,men
2008,16,East Kazakhstan region,Respiratory diseases,0.0882,urban,men
2008,1,Nur-Sultan,Respiratory diseases,0.0399,urban,men
2008,2,Almaty,Respiratory diseases,0.0374,urban,men
2008,3,Akmola region,Respiratory diseases,0.0740,rural,overall
2008,4,Aktobe region,Respiratory diseases,0.0322,rural,overall
2008,5,Almaty region,Respiratory diseases,0.0498,rural,overall
2008,6,Atyrau region,Respiratory diseases,0.0164,rural,overall
2008,7,West Kazakkhstan region,Respiratory diseases,0.0597,rural,overall
2008,8,Jambyl region,Respiratory diseases,0.0286,rural,overall
2008,9,Karaganda region,Respiratory diseases,0.0465,rural,overall
2008,10,Kostanay region,Respiratory diseases,0.0652,rural,overall
2008,11,Kyzylorda region,Respiratory diseases,0.0468,rural,overall
2008,12,Mangystau region,Respiratory diseases,0.0516,rural,overall
2008,13,South Kazakhstan region,Respiratory diseases,0.0513,rural,overall
2008,14,Pavlodar region,Respiratory diseases,0.0392,rural,overall
2008,15,North Kazakhstan region,Respiratory diseases,0.1146,rural,overall
2008,16,East Kazakhstan region,Respiratory diseases,0.0588,rural,overall
2008,3,Akmola region,Respiratory diseases,0.0385,rural,women
2008,4,Aktobe region,Respiratory diseases,0.0263,rural,women
2008,5,Almaty region,Respiratory diseases,0.0374,rural,women
2008,6,Atyrau region,Respiratory diseases,0.0153,rural,women
2008,7,West Kazakkhstan region,Respiratory diseases,0.0367,rural,women
2008,8,Jambyl region,Respiratory diseases,0.0220,rural,women
2008,9,Karaganda region,Respiratory diseases,0.0384,rural,women
2008,10,Kostanay region,Respiratory diseases,0.0349,rural,women
2008,11,Kyzylorda region,Respiratory diseases,0.0454,rural,women
2008,12,Mangystau region,Respiratory diseases,0.0465,rural,women
2008,13,South Kazakhstan region,Respiratory diseases,0.0440,rural,women
2008,14,Pavlodar region,Respiratory diseases,0.0239,rural,women
2008,15,North Kazakhstan region,Respiratory diseases,0.0629,rural,women
2008,16,East Kazakhstan region,Respiratory diseases,0.0303,rural,women
2008,3,Akmola region,Respiratory diseases,0.1093,rural,men
2008,4,Aktobe region,Respiratory diseases,0.0364,rural,men
2008,5,Almaty region,Respiratory diseases,0.0646,rural,men
2008,6,Atyrau region,Respiratory diseases,0.0179,rural,men
2008,7,West Kazakkhstan region,Respiratory diseases,0.0800,rural,men
2008,8,Jambyl region,Respiratory diseases,0.0352,rural,men
2008,9,Karaganda region,Respiratory diseases,0.0552,rural,men
2008,10,Kostanay region,Respiratory diseases,0.0957,rural,men
2008,11,Kyzylorda region,Respiratory diseases,0.0470,rural,men
2008,12,Mangystau region,Respiratory diseases,0.0626,rural,men
2008,13,South Kazakhstan region,Respiratory diseases,0.0590,rural,men
2008,14,Pavlodar region,Respiratory diseases,0.0533,rural,men
2008,15,North Kazakhstan region,Respiratory diseases,0.1559,rural,men
2008,16,East Kazakhstan region,Respiratory diseases,0.0836,rural,men
2008,3,Akmola region,Digestive system diseases,0.0591,total,overall
2008,4,Aktobe region,Digestive system diseases,0.0434,total,overall
2008,5,Almaty region,Digestive system diseases,0.0462,total,overall
2008,6,Atyrau region,Digestive system diseases,0.0334,total,overall
2008,7,West Kazakkhstan region,Digestive system diseases,0.0529,total,overall
2008,8,Jambyl region,Digestive system diseases,0.0402,total,overall
2008,9,Karaganda region,Digestive system diseases,0.0650,total,overall
2008,10,Kostanay region,Digestive system diseases,0.0658,total,overall
2008,11,Kyzylorda region,Digestive system diseases,0.0215,total,overall
2008,12,Mangystau region,Digestive system diseases,0.0324,total,overall
2008,13,South Kazakhstan region,Digestive system diseases,0.0499,total,overall
2008,14,Pavlodar region,Digestive system diseases,0.0481,total,overall
2008,15,North Kazakhstan region,Digestive system diseases,0.0521,total,overall
2008,16,East Kazakhstan region,Digestive system diseases,0.0489,total,overall
2008,1,Nur-Sultan,Digestive system diseases,0.0250,total,overall
2008,2,Almaty,Digestive system diseases,0.0456,total,overall
2008,3,Akmola region,Digestive system diseases,0.0396,total,women
2008,4,Aktobe region,Digestive system diseases,0.0346,total,women
2008,5,Almaty region,Digestive system diseases,0.0350,total,women
2008,6,Atyrau region,Digestive system diseases,0.0219,total,women
2008,7,West Kazakkhstan region,Digestive system diseases,0.0344,total,women
2008,8,Jambyl region,Digestive system diseases,0.0284,total,women
2008,9,Karaganda region,Digestive system diseases,0.0537,total,women
2008,10,Kostanay region,Digestive system diseases,0.0509,total,women
2008,11,Kyzylorda region,Digestive system diseases,0.0161,total,women
2008,12,Mangystau region,Digestive system diseases,0.0209,total,women
2008,13,South Kazakhstan region,Digestive system diseases,0.0354,total,women
2008,14,Pavlodar region,Digestive system diseases,0.0426,total,women
2008,15,North Kazakhstan region,Digestive system diseases,0.0395,total,women
2008,16,East Kazakhstan region,Digestive system diseases,0.0388,total,women
2008,1,Nur-Sultan,Digestive system diseases,0.0192,total,women
2008,2,Almaty,Digestive system diseases,0.0355,total,women
2008,3,Akmola region,Digestive system diseases,0.0800,total,men
2008,4,Aktobe region,Digestive system diseases,0.0545,total,men
2008,5,Almaty region,Digestive system diseases,0.0601,total,men
2008,6,Atyrau region,Digestive system diseases,0.0458,total,men
2008,7,West Kazakkhstan region,Digestive system diseases,0.0716,total,men
2008,8,Jambyl region,Digestive system diseases,0.0525,total,men
2008,9,Karaganda region,Digestive system diseases,0.0777,total,men
2008,10,Kostanay region,Digestive system diseases,0.0824,total,men
2008,11,Kyzylorda region,Digestive system diseases,0.0262,total,men
2008,12,Mangystau region,Digestive system diseases,0.0471,total,men
2008,13,South Kazakhstan region,Digestive system diseases,0.0659,total,men
2008,14,Pavlodar region,Digestive system diseases,0.0540,total,men
2008,15,North Kazakhstan region,Digestive system diseases,0.0630,total,men
2008,16,East Kazakhstan region,Digestive system diseases,0.0597,total,men
2008,1,Nur-Sultan,Digestive system diseases,0.0303,total,men
2008,2,Almaty,Digestive system diseases,0.0577,total,men
2008,3,Akmola region,Digestive system diseases,0.0704,urban,overall
2008,4,Aktobe region,Digestive system diseases,0.0422,urban,overall
2008,5,Almaty region,Digestive system diseases,0.0527,urban,overall
2008,6,Atyrau region,Digestive system diseases,0.0413,urban,overall
2008,7,West Kazakkhstan region,Digestive system diseases,0.0622,urban,overall
2008,8,Jambyl region,Digestive system diseases,0.0541,urban,overall
2008,9,Karaganda region,Digestive system diseases,0.0731,urban,overall
2008,10,Kostanay region,Digestive system diseases,0.0726,urban,overall
2008,11,Kyzylorda region,Digestive system diseases,0.0221,urban,overall
2008,12,Mangystau region,Digestive system diseases,0.0435,urban,overall
2008,13,South Kazakhstan region,Digestive system diseases,0.0575,urban,overall
2008,14,Pavlodar region,Digestive system diseases,0.0557,urban,overall
2008,15,North Kazakhstan region,Digestive system diseases,0.0526,urban,overall
2008,16,East Kazakhstan region,Digestive system diseases,0.0596,urban,overall
2008,1,Nur-Sultan,Digestive system diseases,0.0250,urban,overall
2008,2,Almaty,Digestive system diseases,0.0456,urban,overall
2008,3,Akmola region,Digestive system diseases,0.0509,urban,women
2008,4,Aktobe region,Digestive system diseases,0.0355,urban,women
2008,5,Almaty region,Digestive system diseases,0.0365,urban,women
2008,6,Atyrau region,Digestive system diseases,0.0217,urban,women
2008,7,West Kazakkhstan region,Digestive system diseases,0.0365,urban,women
2008,8,Jambyl region,Digestive system diseases,0.0316,urban,women
2008,9,Karaganda region,Digestive system diseases,0.0592,urban,women
2008,10,Kostanay region,Digestive system diseases,0.0576,urban,women
2008,11,Kyzylorda region,Digestive system diseases,0.0176,urban,women
2008,12,Mangystau region,Digestive system diseases,0.0266,urban,women
2008,13,South Kazakhstan region,Digestive system diseases,0.0410,urban,women
2008,14,Pavlodar region,Digestive system diseases,0.0465,urban,women
2008,15,North Kazakhstan region,Digestive system diseases,0.0345,urban,women
2008,16,East Kazakhstan region,Digestive system diseases,0.0486,urban,women
2008,1,Nur-Sultan,Digestive system diseases,0.0192,urban,women
2008,2,Almaty,Digestive system diseases,0.0355,urban,women
2008,3,Akmola region,Digestive system diseases,0.0941,urban,men
2008,4,Aktobe region,Digestive system diseases,0.0547,urban,men
2008,5,Almaty region,Digestive system diseases,0.0747,urban,men
2008,6,Atyrau region,Digestive system diseases,0.0624,urban,men
2008,7,West Kazakkhstan region,Digestive system diseases,0.0927,urban,men
2008,8,Jambyl region,Digestive system diseases,0.0790,urban,men
2008,9,Karaganda region,Digestive system diseases,0.0890,urban,men
2008,10,Kostanay region,Digestive system diseases,0.0915,urban,men
2008,11,Kyzylorda region,Digestive system diseases,0.0258,urban,men
2008,12,Mangystau region,Digestive system diseases,0.0637,urban,men
2008,13,South Kazakhstan region,Digestive system diseases,0.0777,urban,men
2008,14,Pavlodar region,Digestive system diseases,0.0672,urban,men
2008,15,North Kazakhstan region,Digestive system diseases,0.0754,urban,men
2008,16,East Kazakhstan region,Digestive system diseases,0.0750,urban,men
2008,1,Nur-Sultan,Digestive system diseases,0.0303,urban,men
2008,2,Almaty,Digestive system diseases,0.0577,urban,men
2008,3,Akmola region,Digestive system diseases,0.0496,rural,overall
2008,4,Aktobe region,Digestive system diseases,0.0451,rural,overall
2008,5,Almaty region,Digestive system diseases,0.0442,rural,overall
2008,6,Atyrau region,Digestive system diseases,0.0263,rural,overall
2008,7,West Kazakkhstan region,Digestive system diseases,0.0452,rural,overall
2008,8,Jambyl region,Digestive system diseases,0.0304,rural,overall
2008,9,Karaganda region,Digestive system diseases,0.0369,rural,overall
2008,10,Kostanay region,Digestive system diseases,0.0593,rural,overall
2008,11,Kyzylorda region,Digestive system diseases,0.0212,rural,overall
2008,12,Mangystau region,Digestive system diseases,0.0191,rural,overall
2008,13,South Kazakhstan region,Digestive system diseases,0.0452,rural,overall
2008,14,Pavlodar region,Digestive system diseases,0.0327,rural,overall
2008,15,North Kazakhstan region,Digestive system diseases,0.0518,rural,overall
2008,16,East Kazakhstan region,Digestive system diseases,0.0354,rural,overall
2008,3,Akmola region,Digestive system diseases,0.0297,rural,women
2008,4,Aktobe region,Digestive system diseases,0.0334,rural,women
2008,5,Almaty region,Digestive system diseases,0.0345,rural,women
2008,6,Atyrau region,Digestive system diseases,0.0221,rural,women
2008,7,West Kazakkhstan region,Digestive system diseases,0.0325,rural,women
2008,8,Jambyl region,Digestive system diseases,0.0260,rural,women
2008,9,Karaganda region,Digestive system diseases,0.0331,rural,women
2008,10,Kostanay region,Digestive system diseases,0.0439,rural,women
2008,11,Kyzylorda region,Digestive system diseases,0.0151,rural,women
2008,12,Mangystau region,Digestive system diseases,0.0139,rural,women
2008,13,South Kazakhstan region,Digestive system diseases,0.0317,rural,women
2008,14,Pavlodar region,Digestive system diseases,0.0343,rural,women
2008,15,North Kazakhstan region,Digestive system diseases,0.0428,rural,women
2008,16,East Kazakhstan region,Digestive system diseases,0.0255,rural,women
2008,3,Akmola region,Digestive system diseases,0.0692,rural,men
2008,4,Aktobe region,Digestive system diseases,0.0542,rural,men
2008,5,Almaty region,Digestive system diseases,0.0559,rural,men
2008,6,Atyrau region,Digestive system diseases,0.0312,rural,men
2008,7,West Kazakkhstan region,Digestive system diseases,0.0560,rural,men
2008,8,Jambyl region,Digestive system diseases,0.0349,rural,men
2008,9,Karaganda region,Digestive system diseases,0.0411,rural,men
2008,10,Kostanay region,Digestive system diseases,0.0744,rural,men
2008,11,Kyzylorda region,Digestive system diseases,0.0264,rural,men
2008,12,Mangystau region,Digestive system diseases,0.0270,rural,men
2008,13,South Kazakhstan region,Digestive system diseases,0.0590,rural,men
2008,14,Pavlodar region,Digestive system diseases,0.0302,rural,men
2008,15,North Kazakhstan region,Digestive system diseases,0.0568,rural,men
2008,16,East Kazakhstan region,Digestive system diseases,0.0434,rural,men
2009,3,Akmola region,Blood circulation system disease,0.5573,total,overall
2009,4,Aktobe region,Blood circulation system disease,0.3437,total,overall
2009,5,Almaty region,Blood circulation system disease,0.4199,total,overall
2009,6,Atyrau region,Blood circulation system disease,0.2819,total,overall
2009,7,West Kazakkhstan region,Blood circulation system disease,0.4944,total,overall
2009,8,Jambyl region,Blood circulation system disease,0.3850,total,overall
2009,9,Karaganda region,Blood circulation system disease,0.6190,total,overall
2009,10,Kostanay region,Blood circulation system disease,0.5130,total,overall
2009,11,Kyzylorda region,Blood circulation system disease,0.3164,total,overall
2009,12,Mangystau region,Blood circulation system disease,0.1706,total,overall
2009,13,South Kazakhstan region,Blood circulation system disease,0.2793,total,overall
2009,14,Pavlodar region,Blood circulation system disease,0.5536,total,overall
2009,15,North Kazakhstan region,Blood circulation system disease,0.5913,total,overall
2009,16,East Kazakhstan region,Blood circulation system disease,0.5949,total,overall
2009,1,Nur-Sultan,Blood circulation system disease,0.2082,total,overall
2009,2,Almaty,Blood circulation system disease,0.4419,total,overall
2009,3,Akmola region,Blood circulation system disease,0.5239,total,women
2009,4,Aktobe region,Blood circulation system disease,0.3055,total,women
2009,5,Almaty region,Blood circulation system disease,0.4197,total,women
2009,6,Atyrau region,Blood circulation system disease,0.2372,total,women
2009,7,West Kazakkhstan region,Blood circulation system disease,0.4851,total,women
2009,8,Jambyl region,Blood circulation system disease,0.3632,total,women
2009,9,Karaganda region,Blood circulation system disease,0.6207,total,women
2009,10,Kostanay region,Blood circulation system disease,0.4799,total,women
2009,11,Kyzylorda region,Blood circulation system disease,0.2931,total,women
2009,12,Mangystau region,Blood circulation system disease,0.1229,total,women
2009,13,South Kazakhstan region,Blood circulation system disease,0.2718,total,women
2009,14,Pavlodar region,Blood circulation system disease,0.5364,total,women
2009,15,North Kazakhstan region,Blood circulation system disease,0.5932,total,women
2009,16,East Kazakhstan region,Blood circulation system disease,0.5707,total,women
2009,1,Nur-Sultan,Blood circulation system disease,0.2013,total,women
2009,2,Almaty,Blood circulation system disease,0.4506,total,women
2009,3,Akmola region,Blood circulation system disease,0.5932,total,men
2009,4,Aktobe region,Blood circulation system disease,0.3849,total,men
2009,5,Almaty region,Blood circulation system disease,0.4200,total,men
2009,6,Atyrau region,Blood circulation system disease,0.3285,total,men
2009,7,West Kazakkhstan region,Blood circulation system disease,0.5045,total,men
2009,8,Jambyl region,Blood circulation system disease,0.4079,total,men
2009,9,Karaganda region,Blood circulation system disease,0.6170,total,men
2009,10,Kostanay region,Blood circulation system disease,0.5500,total,men
2009,11,Kyzylorda region,Blood circulation system disease,0.3399,total,men
2009,12,Mangystau region,Blood circulation system disease,0.2193,total,men
2009,13,South Kazakhstan region,Blood circulation system disease,0.2870,total,men
2009,14,Pavlodar region,Blood circulation system disease,0.5729,total,men
2009,15,North Kazakhstan region,Blood circulation system disease,0.5892,total,men
2009,16,East Kazakhstan region,Blood circulation system disease,0.6216,total,men
2009,1,Nur-Sultan,Blood circulation system disease,0.2155,total,men
2009,2,Almaty,Blood circulation system disease,0.4317,total,men
2009,3,Akmola region,Blood circulation system disease,0.5911,urban,overall
2009,4,Aktobe region,Blood circulation system disease,0.3535,urban,overall
2009,5,Almaty region,Blood circulation system disease,0.5241,urban,overall
2009,6,Atyrau region,Blood circulation system disease,0.2505,urban,overall
2009,7,West Kazakkhstan region,Blood circulation system disease,0.5386,urban,overall
2009,8,Jambyl region,Blood circulation system disease,0.4073,urban,overall
2009,9,Karaganda region,Blood circulation system disease,0.6520,urban,overall
2009,10,Kostanay region,Blood circulation system disease,0.5647,urban,overall
2009,11,Kyzylorda region,Blood circulation system disease,0.2876,urban,overall
2009,12,Mangystau region,Blood circulation system disease,0.1997,urban,overall
2009,13,South Kazakhstan region,Blood circulation system disease,0.2965,urban,overall
2009,14,Pavlodar region,Blood circulation system disease,0.5324,urban,overall
2009,15,North Kazakhstan region,Blood circulation system disease,0.6238,urban,overall
2009,16,East Kazakhstan region,Blood circulation system disease,0.6288,urban,overall
2009,1,Nur-Sultan,Blood circulation system disease,0.2082,urban,overall
2009,2,Almaty,Blood circulation system disease,0.4419,urban,overall
2009,3,Akmola region,Blood circulation system disease,0.5470,urban,women
2009,4,Aktobe region,Blood circulation system disease,0.3091,urban,women
2009,5,Almaty region,Blood circulation system disease,0.5088,urban,women
2009,6,Atyrau region,Blood circulation system disease,0.1979,urban,women
2009,7,West Kazakkhstan region,Blood circulation system disease,0.4975,urban,women
2009,8,Jambyl region,Blood circulation system disease,0.3716,urban,women
2009,9,Karaganda region,Blood circulation system disease,0.6494,urban,women
2009,10,Kostanay region,Blood circulation system disease,0.5122,urban,women
2009,11,Kyzylorda region,Blood circulation system disease,0.2606,urban,women
2009,12,Mangystau region,Blood circulation system disease,0.1496,urban,women
2009,13,South Kazakhstan region,Blood circulation system disease,0.2753,urban,women
2009,14,Pavlodar region,Blood circulation system disease,0.4909,urban,women
2009,15,North Kazakhstan region,Blood circulation system disease,0.6215,urban,women
2009,16,East Kazakhstan region,Blood circulation system disease,0.5968,urban,women
2009,1,Nur-Sultan,Blood circulation system disease,0.2013,urban,women
2009,2,Almaty,Blood circulation system disease,0.4506,urban,women
2009,3,Akmola region,Blood circulation system disease,0.6416,urban,men
2009,4,Aktobe region,Blood circulation system disease,0.4035,urban,men
2009,5,Almaty region,Blood circulation system disease,0.5411,urban,men
2009,6,Atyrau region,Blood circulation system disease,0.3082,urban,men
2009,7,West Kazakkhstan region,Blood circulation system disease,0.5861,urban,men
2009,8,Jambyl region,Blood circulation system disease,0.4475,urban,men
2009,9,Karaganda region,Blood circulation system disease,0.6551,urban,men
2009,10,Kostanay region,Blood circulation system disease,0.6273,urban,men
2009,11,Kyzylorda region,Blood circulation system disease,0.3162,urban,men
2009,12,Mangystau region,Blood circulation system disease,0.2531,urban,men
2009,13,South Kazakhstan region,Blood circulation system disease,0.3195,urban,men
2009,14,Pavlodar region,Blood circulation system disease,0.5811,urban,men
2009,15,North Kazakhstan region,Blood circulation system disease,0.6266,urban,men
2009,16,East Kazakhstan region,Blood circulation system disease,0.6666,urban,men
2009,1,Nur-Sultan,Blood circulation system disease,0.2155,urban,men
2009,2,Almaty,Blood circulation system disease,0.4317,urban,men
2009,3,Akmola region,Blood circulation system disease,0.5280,rural,overall
2009,4,Aktobe region,Blood circulation system disease,0.3285,rural,overall
2009,5,Almaty region,Blood circulation system disease,0.3878,rural,overall
2009,6,Atyrau region,Blood circulation system disease,0.3100,rural,overall
2009,7,West Kazakkhstan region,Blood circulation system disease,0.4558,rural,overall
2009,8,Jambyl region,Blood circulation system disease,0.3697,rural,overall
2009,9,Karaganda region,Blood circulation system disease,0.5042,rural,overall
2009,10,Kostanay region,Blood circulation system disease,0.4617,rural,overall
2009,11,Kyzylorda region,Blood circulation system disease,0.3373,rural,overall
2009,12,Mangystau region,Blood circulation system disease,0.1365,rural,overall
2009,13,South Kazakhstan region,Blood circulation system disease,0.2681,rural,overall
2009,14,Pavlodar region,Blood circulation system disease,0.5989,rural,overall
2009,15,North Kazakhstan region,Blood circulation system disease,0.5696,rural,overall
2009,16,East Kazakhstan region,Blood circulation system disease,0.5491,rural,overall
2009,3,Akmola region,Blood circulation system disease,0.5027,rural,women
2009,4,Aktobe region,Blood circulation system disease,0.2997,rural,women
2009,5,Almaty region,Blood circulation system disease,0.3912,rural,women
2009,6,Atyrau region,Blood circulation system disease,0.2741,rural,women
2009,7,West Kazakkhstan region,Blood circulation system disease,0.4735,rural,women
2009,8,Jambyl region,Blood circulation system disease,0.3572,rural,women
2009,9,Karaganda region,Blood circulation system disease,0.5141,rural,women
2009,10,Kostanay region,Blood circulation system disease,0.4460,rural,women
2009,11,Kyzylorda region,Blood circulation system disease,0.3177,rural,women
2009,12,Mangystau region,Blood circulation system disease,0.0902,rural,women
2009,13,South Kazakhstan region,Blood circulation system disease,0.2693,rural,women
2009,14,Pavlodar region,Blood circulation system disease,0.6400,rural,women
2009,15,North Kazakhstan region,Blood circulation system disease,0.5729,rural,women
2009,16,East Kazakhstan region,Blood circulation system disease,0.5330,rural,women
2009,3,Akmola region,Blood circulation system disease,0.5537,rural,men
2009,4,Aktobe region,Blood circulation system disease,0.3575,rural,men
2009,5,Almaty region,Blood circulation system disease,0.3844,rural,men
2009,6,Atyrau region,Blood circulation system disease,0.3459,rural,men
2009,7,West Kazakkhstan region,Blood circulation system disease,0.4380,rural,men
2009,8,Jambyl region,Blood circulation system disease,0.3823,rural,men
2009,9,Karaganda region,Blood circulation system disease,0.4943,rural,men
2009,10,Kostanay region,Blood circulation system disease,0.4782,rural,men
2009,11,Kyzylorda region,Blood circulation system disease,0.3564,rural,men
2009,12,Mangystau region,Blood circulation system disease,0.1815,rural,men
2009,13,South Kazakhstan region,Blood circulation system disease,0.2669,rural,men
2009,14,Pavlodar region,Blood circulation system disease,0.5566,rural,men
2009,15,North Kazakhstan region,Blood circulation system disease,0.5662,rural,men
2009,16,East Kazakhstan region,Blood circulation system disease,0.5654,rural,men
2009,3,Akmola region,Neoplasm,0.1429,total,overall
2009,4,Aktobe region,Neoplasm,0.1068,total,overall
2009,5,Almaty region,Neoplasm,0.0883,total,overall
2009,6,Atyrau region,Neoplasm,0.0901,total,overall
2009,7,West Kazakkhstan region,Neoplasm,0.1551,total,overall
2009,8,Jambyl region,Neoplasm,0.0957,total,overall
2009,9,Karaganda region,Neoplasm,0.1371,total,overall
2009,10,Kostanay region,Neoplasm,0.1277,total,overall
2009,11,Kyzylorda region,Neoplasm,0.0874,total,overall
2009,12,Mangystau region,Neoplasm,0.0678,total,overall
2009,13,South Kazakhstan region,Neoplasm,0.0602,total,overall
2009,14,Pavlodar region,Neoplasm,0.1571,total,overall
2009,15,North Kazakhstan region,Neoplasm,0.1692,total,overall
2009,16,East Kazakhstan region,Neoplasm,0.1628,total,overall
2009,1,Nur-Sultan,Neoplasm,0.0829,total,overall
2009,2,Almaty,Neoplasm,0.1263,total,overall
2009,3,Akmola region,Neoplasm,0.1201,total,women
2009,4,Aktobe region,Neoplasm,0.0913,total,women
2009,5,Almaty region,Neoplasm,0.0789,total,women
2009,6,Atyrau region,Neoplasm,0.0806,total,women
2009,7,West Kazakkhstan region,Neoplasm,0.1295,total,women
2009,8,Jambyl region,Neoplasm,0.0834,total,women
2009,9,Karaganda region,Neoplasm,0.1179,total,women
2009,10,Kostanay region,Neoplasm,0.1044,total,women
2009,11,Kyzylorda region,Neoplasm,0.0763,total,women
2009,12,Mangystau region,Neoplasm,0.0566,total,women
2009,13,South Kazakhstan region,Neoplasm,0.0616,total,women
2009,14,Pavlodar region,Neoplasm,0.1425,total,women
2009,15,North Kazakhstan region,Neoplasm,0.1356,total,women
2009,16,East Kazakhstan region,Neoplasm,0.1361,total,women
2009,1,Nur-Sultan,Neoplasm,0.0786,total,women
2009,2,Almaty,Neoplasm,0.1242,total,women
2009,3,Akmola region,Neoplasm,0.1674,total,men
2009,4,Aktobe region,Neoplasm,0.1236,total,men
2009,5,Almaty region,Neoplasm,0.0980,total,men
2009,6,Atyrau region,Neoplasm,0.1000,total,men
2009,7,West Kazakkhstan region,Neoplasm,0.1825,total,men
2009,8,Jambyl region,Neoplasm,0.1086,total,men
2009,9,Karaganda region,Neoplasm,0.1585,total,men
2009,10,Kostanay region,Neoplasm,0.1539,total,men
2009,11,Kyzylorda region,Neoplasm,0.0985,total,men
2009,12,Mangystau region,Neoplasm,0.0791,total,men
2009,13,South Kazakhstan region,Neoplasm,0.0588,total,men
2009,14,Pavlodar region,Neoplasm,0.1736,total,men
2009,15,North Kazakhstan region,Neoplasm,0.2062,total,men
2009,16,East Kazakhstan region,Neoplasm,0.1924,total,men
2009,1,Nur-Sultan,Neoplasm,0.0874,total,men
2009,2,Almaty,Neoplasm,0.1287,total,men
2009,3,Akmola region,Neoplasm,0.1800,urban,overall
2009,4,Aktobe region,Neoplasm,0.1104,urban,overall
2009,5,Almaty region,Neoplasm,0.1154,urban,overall
2009,6,Atyrau region,Neoplasm,0.0938,urban,overall
2009,7,West Kazakkhstan region,Neoplasm,0.1844,urban,overall
2009,8,Jambyl region,Neoplasm,0.1046,urban,overall
2009,9,Karaganda region,Neoplasm,0.1466,urban,overall
2009,10,Kostanay region,Neoplasm,0.1485,urban,overall
2009,11,Kyzylorda region,Neoplasm,0.0999,urban,overall
2009,12,Mangystau region,Neoplasm,0.0831,urban,overall
2009,13,South Kazakhstan region,Neoplasm,0.0718,urban,overall
2009,14,Pavlodar region,Neoplasm,0.1600,urban,overall
2009,15,North Kazakhstan region,Neoplasm,0.2112,urban,overall
2009,16,East Kazakhstan region,Neoplasm,0.1788,urban,overall
2009,1,Nur-Sultan,Neoplasm,0.0829,urban,overall
2009,2,Almaty,Neoplasm,0.1263,urban,overall
2009,3,Akmola region,Neoplasm,0.1597,urban,women
2009,4,Aktobe region,Neoplasm,0.0909,urban,women
2009,5,Almaty region,Neoplasm,0.0968,urban,women
2009,6,Atyrau region,Neoplasm,0.0833,urban,women
2009,7,West Kazakkhstan region,Neoplasm,0.1536,urban,women
2009,8,Jambyl region,Neoplasm,0.0930,urban,women
2009,9,Karaganda region,Neoplasm,0.1288,urban,women
2009,10,Kostanay region,Neoplasm,0.1294,urban,women
2009,11,Kyzylorda region,Neoplasm,0.0880,urban,women
2009,12,Mangystau region,Neoplasm,0.0737,urban,women
2009,13,South Kazakhstan region,Neoplasm,0.0750,urban,women
2009,14,Pavlodar region,Neoplasm,0.1495,urban,women
2009,15,North Kazakhstan region,Neoplasm,0.1775,urban,women
2009,16,East Kazakhstan region,Neoplasm,0.1568,urban,women
2009,1,Nur-Sultan,Neoplasm,0.0786,urban,women
2009,2,Almaty,Neoplasm,0.1242,urban,women
2009,3,Akmola region,Neoplasm,0.2032,urban,men
2009,4,Aktobe region,Neoplasm,0.1324,urban,men
2009,5,Almaty region,Neoplasm,0.1360,urban,men
2009,6,Atyrau region,Neoplasm,0.1053,urban,men
2009,7,West Kazakkhstan region,Neoplasm,0.2200,urban,men
2009,8,Jambyl region,Neoplasm,0.1177,urban,men
2009,9,Karaganda region,Neoplasm,0.1672,urban,men
2009,10,Kostanay region,Neoplasm,0.1713,urban,men
2009,11,Kyzylorda region,Neoplasm,0.1126,urban,men
2009,12,Mangystau region,Neoplasm,0.0932,urban,men
2009,13,South Kazakhstan region,Neoplasm,0.0683,urban,men
2009,14,Pavlodar region,Neoplasm,0.1722,urban,men
